id,event_date,event_summary,source_quote,core_sentence,category,event_type,intensity,actor_raw_names,actor_normalized_names,actor_countries,recipient_raw_names,recipient_normalized_names,recipient_countries,third_party_raw_names,third_party_normalized_names,third_party_countries,location_raw_names,location_normalized_names,location_countries,article_count,article_links
"6f82d4bcecdd","2026-06-20","Iran's negotiating team announced their departure for Switzerland to engage in talks regarding the interim agreement with the United States. However, Foreign Ministry spokesperson Esmail Bagahei indicated that significant progress is unlikely until the U.S. fulfills its obligations under the agreement.","Shortly after that, the state broadcaster announced that Iran’s negotiating team was heading to Switzerland 'in the coming minutes,' a trip that was originally planned for Friday.","Iranian negotiating team REQUEST United States","CONFLICT","REQUEST","-0.2","Iranian negotiating team","Iranian negotiating team","Iran (80)","United States","United States","USA (185)","","","","Switzerland","","Switzerland (168)","2",""
"6fffbacb59b0","2026-06-19","Iranian Foreign Ministry spokesman Esmaeil Baghaei announced that consultations through mediators are ongoing regarding the next phase of talks with the United States, aimed at drafting a final agreement. This announcement follows the postponement of a planned meeting in Switzerland.","Iranian Foreign Ministry spokesman Esmaeil Baghaei said on Friday that consultations through mediators are ongoing on the next phase of talks with the US aimed at drafting a final agreement, after a planned meeting in Switzerland was postponed.","Iranian Foreign Ministry spokesperson Esmaili Baghaei CONSULTED the United States","COOPERATION","CONSULT","0.2","Esmaili Baghaei","Esmail Baghaei","Iran (80)","United States","United States","USA (185)","","","","Switzerland","","Switzerland (168)","1",""
"c689638497a4","2026-06-19","Ebrahim Azizi, chairman of Iran’s parliamentary National Security and Foreign Policy Commission, issued a warning regarding the upcoming U.S.-Iran agreement, stating that any violation of the agreement would provoke a strong response from Tehran. This statement was made in the context of the agreement set to be formally signed on June 19, 2026, which aims to end recent hostilities and initiate a new phase of negotiations between the two nations.","Ebrahim Azizi, chairman of Iran’s parliamentary National Security and Foreign Policy Commission, has warned that any violation of the U.S.-Iran agreement due to be formally signed on Friday would trigger a 'strong response' from Tehran.","Ebrahim Azizi THREATEN United States","CONFLICT","THREATEN","-0.6","Ebrahim Azizi","Ebrahim Azizi","Iran (80)","United States","United States","USA (185)","","","","Tehran","","Iran (80)","1",""
"6181c03cb0e5","2026-06-19","Talks between Iran and the United States scheduled to take place in Switzerland were called off due to ongoing Israeli attacks on Lebanon. Iran stated that it would not implement its commitments under the peace deal until a ceasefire in Lebanon is achieved.","Talks scheduled to be held in Switzerland on Friday to further discuss the peace deal between Iran and the US was called off allegedly over Israeli attacks on Lebanon, per Iranian media reports.","Iran REJECT United States","CONFLICT","REJECT","-0.3","Iran","Iran","Iran (80)","United States","United States","USA (185)","Israel; Lebanon","Israel; Lebanon","Israel (83); Lebanon (95)","Switzerland","","Switzerland (168)","1",""
"3abe4be22b06","2026-06-19","Iranian authorities are preparing to sign a memorandum outlining an interim arrangement with the United States. This action follows a three-month confrontation and aims to address the competing demands of hard-line factions and the Iranian population, who are seeking economic relief after years of sanctions.","a memorandum expected to be signed later this week outlining an interim arrangement between Tehran and Washington.","Iranian authorities AGREE United States","COOPERATION","AGREE","0.5","Iranian authorities","Iranian authorities","Iran (80)","United States","United States","USA (185)","hard-line factions; Iranian population","hard-line factions; Iranian population","Iran (80)","Immaterial","","Immaterial","1",""
"c78b73194aab","2026-06-19","Iran committed to allowing 'free and open' transit in the Strait of Hormuz and the return of International Atomic Energy Agency (IAEA) inspectors to the country following high-level negotiations between the United States and Iran, with Pakistani and Qatari mediators, in Switzerland. This commitment was made after the signing of a preliminary deal the previous week.","Iran has committed to allow 'free and open' transit in the crucial Strait of Hormuz and the return of International Atomic Energy Agency (IAEA) inspectors to the country, U.S. Treasury Secretary Scott Bessent said Monday, following negotiations between Washington and Tehran over the weekend.","Iran AGREE United States, IAEA, Pakistan, and Qatar","COOPERATION","AGREE","0.5","Iran","Iran","Iran (80)","United States; International Atomic Energy Agency (IAEA); Pakistan; Qatar","United States; International Atomic Energy Agency (IAEA); Pakistan; Qatar","USA (185); Pakistan (130); Qatar (139)","","","","Strait of Hormuz; Switzerland","","Iran (80); Switzerland (168)","1",""
"c67454f9ae6d","2026-06-19","Iranian and American negotiators were scheduled to participate in a signing ceremony in Zurich, Switzerland, to advance a Memorandum of Understanding (MOU) towards a final peace accord. However, Iran canceled its delegation due to Israeli attacks in southern Lebanon, leading to the cancellation of the American delegation as well.","Instead, Iran called off its delegation, citing Israeli attacks in southern Lebanon. Then Mr Vance called off his, hours before he was to depart Washington.","Iranian negotiators REJECT American negotiators","CONFLICT","REJECT","-0.3","Iranian negotiators","Iranian negotiators","Iran (80)","American negotiators","U.S. negotiators","USA (185)","Israel","Israel","Israel (83)","Zurich","","Switzerland (168)","1",""
"88de9a1ab9d2","2026-06-19","Iran accused the United States of failing to honor its commitments under the Memorandum of Understanding (MoU) aimed at reducing military tensions in West Asia. Ebrahim Azizi, head of the Iranian Parliament’s National Security Committee, stated that this failure undermines trust among the Iranian people and warned of potential serious consequences due to ongoing Israeli airstrikes on Lebanon.","Ebrahim Azizi, head of the Iranian Parliament’s National Security Committee, said on X that America had failed to implement the first clause of MoU, weakening trust among Iranian people.","Iran ACCUSE United States","CONFLICT","ACCUSE","-0.3","Iran","Iran","Iran (80)","United States","United States","USA (185)","Israeli; Iranian people","Israeli; Iranian people","Israel (83); Iran (80)","West Asia; Lebanon","","Lebanon (95)","3",""
"0999ec785684","2026-06-18","Iran's Supreme Leader Mojtaba Khamenei authorized a memorandum of understanding signed between Iran and the United States, while expressing reservations to protect Iran's interests. Khamenei received assurances from President Masoud Pezeshkian and senior officials regarding the safeguarding of Iran's rights and the interests of the 'Resistance Front'.","Iran’s Supreme Leader Mojtaba Khamenei has authorised the memorandum of understanding signed between Tehran and Washington, while making clear that his approval came with reservations and conditions to safeguard Iran’s interests.","Mojtaba Khamenei AGREE United States","COOPERATION","AGREE","0.5","Mojtaba Khamenei","Mojtaba Khamenei","Iran (80)","United States","United States","USA (185)","Masoud Pezeshkian; senior officials of Iran; Resistance Front","Masoud Pezeshkian; Iranian officials; Resistance Front","Iran (80); Iran (80)","Immaterial","","Immaterial","2",""
"1d0ea458c0f3","2026-06-18","The Iranian Ministry of Foreign Affairs condemned recent U.S. military attacks on Iran's transport infrastructure, fishing boats, cargo vessels, and civilian buildings, labeling them as brutal violations of the UN Charter and a serious threat to international peace. The ministry highlighted that these actions occurred just 25 days after a memorandum was signed to end hostilities, accusing the U.S. of committing war crimes and interfering with Iran's transit arrangements in the Strait of Hormuz.","""Only 25 days after the signing of the memorandum to end the war, the American regime has openly violated almost all parts of that agreement,"" it said.","Iranian Ministry of Foreign Affairs ACCUSE United States","CONFLICT","ACCUSE","-0.3","Iranian Ministry of Foreign Affairs","Iran's Foreign Ministry","Iran (80)","United States","United States","USA (185)","United Nations","United Nations","United Nations","Iran; Transport infrastructure in Iran; Fishing boats in Iran; Cargo vessels in Iran; Civilian buildings in Iran; Strait of Hormuz","","Iran (80); Iran (80); Iran (80); Iran (80); Iran (80); Iran (80)","2",""
"407ff1a5933c","2026-06-18","Iranian Supreme Leader Ayatollah Mojtaba Khamenei endorsed direct negotiations with the United States in a statement read by state media. This endorsement marks Khamenei's first public reaction to a recent agreement aimed at ending hostilities between Iran and the U.S.","Iranian Supreme Leader Ayatollah Mojtab Khamenei endorsed direct negotiations with the U.S. late Thursday in a statement read by state media.","Ayatollah Khamenei SUPPORT United States","COOPERATION","SUPPORT","0.5","Ayatollah Khamenei","Ayatollah Ali Khamenei","Iran (80)","United States","United States","USA (185)","","","","Immaterial","","Immaterial","1",""
"fa14ef9fa95e","2026-06-17","The Islamic Revolutionary Guard Corps (IRGC) of Iran issued a statement claiming that the United States violated a memorandum of understanding (MoU) signed by US President Donald Trump and Iranian President Masoud Pezeshkian. The IRGC stated that the conditions of the agreement included Israel's withdrawal from Lebanon, the lifting of the naval blockade, and the withdrawal of American forces from the Persian Gulf, asserting that the Strait of Hormuz would remain closed until these conditions were fulfilled.","“Since Israel’s withdrawal from Lebanon, the complete lifting of the naval blockade, and the withdrawal of American terrorist forces from the Persian Gulf and the region are among the main conditions of the agreement between Iran and the United States, the Strait of Hormuz will remain closed until these conditions are met,” the statement said.","Islamic Revolutionary Guard Corps ACCUSE United States","CONFLICT","ACCUSE","-0.3","Islamic Revolutionary Guard Corps","Islamic Revolutionary Guard Corps","Iran (80)","United States","United States","USA (185)","Donald Trump; Masoud Pezeshkian; Israel","Donald Trump; Masoud Pezeshkian; Israel","USA (185); Iran (80); Israel (83)","Immaterial","","Immaterial","1",""
"ee4ec1c51221","2026-06-17","Iran's envoy to New Delhi, Mohammad Fathali, announced that a US-Iran peace deal has been reached to end the Middle East conflict, describing it as a significant strategic achievement for Iran. The envoy emphasized that the agreement represents a major victory for the Iranian nation and acknowledges Iran's nuclear rights.","The US-Iran peace deal to end the Middle East conflict is a strategic achievement for Tehran, its envoy to New Delhi has told RT India.","Mohammad Fathali AGREE United States and Iran","COOPERATION","AGREE","0.6","Mohammad Fathali","Mohammad Fathali","Iran (80)","United States; Iran","United States; Iran","USA (185); Iran (80)","","","","New Delhi","","India (78)","1",""
"15f52e855d21","2026-06-15","An informed source close to Iran’s negotiating team announced that Iran's missile and drone programs, along with its support for regional resistance groups, have been excluded from the negotiation agenda under the Islamabad understanding. The Iranian delegation successfully removed U.S. demands regarding missile capabilities and regional alliances, indicating that future talks will focus solely on nuclear issues, sanctions relief, and economic matters.","An informed source close to Iran’s negotiating team said Monday that Iran’s missile and drone programs, as well as its support for regional resistance groups, have been excluded from the negotiation agenda under the Islamabad understanding.","Iran ACCUSE United States","CONFLICT","ACCUSE","-0.2","Iran","Iran","Iran (80)","United States","United States","USA (185)","regional resistance groups","Resistance groups in the region","Unknown","Islamabad","","Pakistan (130)","2",""
"015d02cad3bc","2026-06-15","The Iranian Foreign Ministry issued strong warnings to Israel and held the United States responsible for an air raid that targeted southern Dahiyeh in Beirut. The ministry stated that both Washington and Tel Aviv would face consequences for this escalation, which threatens regional stability. Additionally, advisor to the Iranian Supreme Leader, Mojtaba Khamenei, indicated that preparations for a military response have begun, while Ali Akbar Velayati threatened potential Iranian actions in the Strait of Hormuz and Bab al-Mandab if Israeli attacks continue.","The Foreign Ministry affirmed in an official statement that Washington and Tel Aviv will bear all consequences resulting from this dangerous escalation that threatens the stability of the entire region.","Iranian Foreign Ministry THREATEN Israel and United States","CONFLICT","THREATEN","-0.6","Iranian Foreign Ministry","Iranian Foreign Ministry","Iran (80)","Israel; United States","Israel; United States","Israel (83); USA (185)","Mojtaba Khamenei; Ali Akbar Nateriabi","Mojtaba Khamenei; Ali Akbar Nateriabi","Iran (80); Iran (80)","southern Dahiyeh, Beirut; Beirut; Strait of Hormuz; Bab al-Mandab","","Lebanon (95); Lebanon (95)","1",""
"817fe58b96e4","2026-06-15","Iran's Supreme National Security Council announced an immediate and permanent ceasefire and cessation of military operations on all fronts, including Lebanon. This decision also includes the immediate and complete lifting of the naval blockade imposed on Iran, marking an end to the conflict between Iran and the United States.","Iran's Supreme National Security Council announced early Monday morning an immediate and permanent ceasefire and cessation of military operations on all fronts, including Lebanon.","Iran's Supreme National Security Council RETREAT United States","COOPERATION","RETREAT","0.8","Iran's Supreme National Security Council","Iran's Supreme National Security Council","Iran (80)","United States","United States","USA (185)","Lebanon","Lebanon","Lebanon (95)","Immaterial","","Immaterial","1",""
"c06c151d9992","2026-06-15","Iran's Foreign Ministry spokesman Esmaeil Baqaei stated that no agreement with the United States will be sustainable without ensuring Lebanon's security and territorial independence. He emphasized that establishing a ceasefire in Lebanon is crucial for the comprehensive understanding to end the war, and mentioned that the memorandum of understanding with the US includes the release of Iran's frozen assets and the cancellation of sanctions.","Iran said Monday no agreement with the US will be sustainable 'without the comprehensive guarantee of Lebanon's security and territorial independence.'","Esmaeil Baqaei REQUEST United States","CONFLICT","REQUEST","-0.2","Esmaeil Baqaei","Esmaeil Baqaei","Iran (80)","United States","United States","USA (185)","Lebanon","Lebanon","Lebanon (95)","Lebanon","","Lebanon (95)","1",""
"c0e973bed765","2026-06-15","Iran's Foreign Minister Abbas Araghchi stated that ending the war on all fronts, including Lebanon, is the most important issue in the peace deal with the United States. This statement was made during a briefing with foreign diplomats following the announcement of a memorandum of understanding between Tehran and Washington aimed at ending the conflict that began on February 28.","""The important point I want to emphasize here is that in our view, there are two parties to this memorandum -- one side is America and Israel, and the other side is Iran and Hezbollah... This is perhaps the most important issue in the memorandum -- the declaration of an immediate and permanent end to the war on all fronts, including in Lebanon.""","Abbas Araghchi REQUEST United States","CONFLICT","REQUEST","-0.2","Abbas Araghchi","Abbas Araghchi","Iran (80)","United States","United States","USA (185)","Foreign diplomats","Foreign diplomats","Unknown","Immaterial","","Immaterial","1",""
"617a329b8aa6","2026-06-15","At least three Iranian oil tankers and two cargo ships successfully broke through the US naval blockade, sailing through international waters unimpeded. This event marks the first operational victory following the finalized memorandum of understanding between Iran and the United States, which mandated an immediate end to the blockade as part of a wider cessation of hostilities.","The vessels sailed through on Monday evening, marking the first operational victory of the newly finalized memorandum of understanding between Iran and the United States.","Iranian oil tankers and cargo ships COOPERATE with the United States Navy by breaking through a naval blockade and sailing through international waters.","COOPERATION","COOPERATE","0.8","Iranian oil tankers; Iranian cargo ships","Iranian oil tanker; Iranian cargo ship","Iran (80); Iran (80)","United States Navy","US Navy","USA (185)","","","","International waters","","Unknown","1",""
"498ca73c01ea","2026-06-15","Iran's Supreme National Security Council (SNSC) adopted a resolution to establish a conditional and phased framework for implementing a memorandum of understanding with the United States. This decision follows a preliminary understanding aimed at ending the war in West Asia, which includes reopening the Strait of Hormuz and lifting the US naval blockade on Iran.","Iran's Supreme National Security Council (SNSC) has adopted a resolution establishing a conditional and phased framework for implementing the memorandum of understanding with United States, state-run Fars reported citing sources.","Iran's Supreme National Security Council AGREE United States","COOPERATION","AGREE","0.5","Iran's Supreme National Security Council","Iran's Supreme National Security Council","Iran (80)","United States","United States","USA (185)","","","","Immaterial","","Immaterial","4",""
"2f4ca8f2e1c3","2026-06-15","Iranian President Masoud Pezeshkian announced that Iran agreed to a memorandum of understanding with the United States to assess Washington's commitment to respecting Iran's rights and national interests. This agreement, which received broad support from Iran's parliament, aims to end hostilities and facilitate further negotiations regarding Iran's nuclear program and sanctions relief.","Pezeshkian said on Monday that the agreement received broad backing from members of Iran’s parliament following intensive consultations.","Iran AGREE United States","COOPERATION","AGREE","0.5","Iran","Iran","Iran (80)","United States","United States","USA (185)","Iranian President Masoud Pezeshkian; Iranian parliament","Iranian President Masoud Pezeshkian; Iranian parliament","Iran (80); Iran (80)","Immaterial","","Immaterial","5",""
"6516b1ef0f0d","2026-06-14","Iran has evaluated its achievements and the need to preserve them, emphasizing the establishment of five pillars of active deterrence despite economic pressures. The analysis highlights Iran's military power, retaliatory capabilities, groundwork for regional uprisings, and its emerging role as a decisive player in international affairs, suggesting that Iran must proactively impose costs on US interests in the region.","The paper argues that Iran must act proactively in legal, diplomatic, media, and military arenas. Imposing costs on US interests in the region should become a continuous principle of deterrence.","Iran THREATEN United States","CONFLICT","THREATEN","-0.6","Iran","Iran","Iran (80)","United States","United States","USA (185)","","","","Immaterial","","Immaterial","1",""
"20f39933ab23","2026-06-14","Iran's top negotiator, Mohammad Baqer Qalibaf, publicly questioned the United States' commitment to peace efforts following Israeli attacks on southern suburbs of Beirut, Lebanon, which targeted Iranian-backed Hezbollah militants. This incident occurred on the same day that Qatari negotiators arrived in Tehran to finalize a framework agreement aimed at ending the conflict between Iran and the US.","Iran's top negotiator questioned the United States' commitment to peace efforts after Israel carried out new attacks on Lebanon... 'If you lack the will and ability to fulfil your commitments, speaking of continuing the path is not possible,' he wrote on X, in an apparent reference to peace moves.","Mohammad Baqer Qalibaf ACCUSE United States","CONFLICT","ACCUSE","-0.2","Mohammad Baqer Qalibaf","Mohammad Bagher Qalibaf","Iran (80)","United States","United States","USA (185)","Israel; Hezbollah","Israel; Hezbollah","Israel (83); Lebanon (95)","Tehran; Beirut","","Iran (80); Lebanon (95)","1",""
"b2b1352543ac","2026-06-14","Iran's negotiating team denied reports that a peace agreement with the United States was set to be signed in Geneva, Switzerland, on Sunday. This denial comes amid ongoing diplomatic efforts to ease tensions between the two nations.","Iran has denied reports suggesting that Tehran and Washington are set to sign a peace agreement in Geneva this weekend amid ongoing diplomatic efforts to ease tensions in the region.","Iran's negotiating team ACCUSE United States","CONFLICT","ACCUSE","-0.2","Iran's negotiating team","Iranian negotiating team","Iran (80)","United States","United States","USA (185)","","","","Geneva","","Switzerland (168)","1",""
"37aaf9ceb604","2026-06-13","Iran's Foreign Minister Abbas Araghchi stated that the finalization of an agreement with the United States will occur remotely within the next 24 hours, contradicting earlier reports of a potential signing on Sunday. This statement comes amid ongoing discussions involving US Vice President JD Vance and Iranian Parliament Speaker Mohammed Ghalibaf, with the aim of reaching a deal before the G7 summit in France.","Iran's Foreign Minister Abbas Araghchi reiterated that finalization 'will happen remotely within the next 24 hours,' while the Iranian delegation corrected this to 'within the next few days.'","Abbas Araghchi AGREE United States","COOPERATION","AGREE","0.5","Abbas Araghchi","Abbas Araghchi","Iran (80)","United States","United States","USA (185)","JD Vance; Mohammad Ghalibaf; G7 summit","JD Vance; Mohammad Bagher Ghalibaf; G7 Summit","USA (185); Iran (80)","Immaterial","","Immaterial","5",""
"c9c9f4bf7d3e","2026-06-13","Mohsen Rezaei, a senior adviser to Iran's supreme leader, stated during a memorial ceremony in Dezful, Iran, that former President Donald Trump agreed to unfreeze $24 billion in Iranian assets. This statement was made in the context of a proposed memorandum of understanding aimed at formally ending hostilities and facilitating negotiations on sanctions relief.","Mohsen Rezaei, a senior adviser to Iran's supreme leader, made the remarks at a memorial ceremony in the southwestern city of Dezful.","Mohsen Rezaei ACCUSE Donald Trump","CONFLICT","ACCUSE","-0.2","Mohsen Rezaei","Mohsen Rezaei","Iran (80)","Donald Trump","Donald Trump","USA (185)","Iranian government","Iranian government","Iran (80)","Dezful","","Iran (80)","1",""
"e4fb3a037245","2026-06-12","Iran's Foreign Ministry spokesperson Esmail Baghaei condemned the United States for its attacks on Indian commercial vessels that resulted in the deaths of at least three Indian sailors. The condemnation was made in response to the incidents, which Iran characterized as 'armed robbery and state piracy', and included condolences to the families of the victims.","The brutal U.S. attacks on Indian commercial vessels which have killed at least three Indian nationals, stand as clear evidence of America's ongoing policy of armed robbery and State piracy.","Iranian Foreign Ministry spokesperson Esmail Baghaei ACCUSE United States","CONFLICT","ACCUSE","-0.3","Iranian Foreign Ministry spokesperson Esmail Baghaei","Iranian Foreign Ministry spokesperson Esmail Baghaei","Iran (80)","United States","United States","USA (185)","Indian commercial vessels; families of Indian sailors","Indian vessels; families of Indian sailors","India (78); India (78)","Immaterial","","Immaterial","3",""
"985b78962b36","2026-06-12","Iran condemned the United States for attacks on commercial vessels carrying Indian seafarers in the Gulf of Oman, which resulted in the deaths of three Indian nationals. The Iranian Ministry of Foreign Affairs described the U.S. actions as 'brutal' and 'lawless conduct', calling for international accountability and action against violations of international norms.","Iran on Friday strongly condemned the United States attacks on commercial vessels carrying Indian seafarers, resulting in the death of three in the Gulf of Oman, describing the actions as 'brutal' and accusing Washington of engaging in 'lawless conduct' that threatens global peace and maritime security.","Iran ACCUSE United States","CONFLICT","ACCUSE","-0.3","Iran","Iran","Iran (80)","United States","United States","USA (185)","Indian seafarers; Indian nationals","Indian seafarers; Indian nationals","India (78); India (78)","Gulf of Oman","","Unknown","1",""
"a4c17d46d060","2026-06-11","Iran is reviewing assets and infrastructure linked to companies owned by Elon Musk for potential inclusion on its military target list. This consideration is based on allegations that US and Israeli forces have utilized Musk-linked projects, such as the Starlink satellite network, in military operations against Iran.","Fars News Agency said the move is being considered following what it described as evidence that US and Israeli forces have used infrastructure operated by Musk-linked companies, including the Starlink satellite network and the X social media company, in attacks against Iran.","Iran ACCUSE companies owned by Elon Musk","CONFLICT","ACCUSE","-0.3","Iran","Iran","Iran (80)","Companies owned by Elon Musk","Companies owned by Elon Musk","USA (185)","US forces; Israeli forces","US forces; Israeli military","USA (185); Israel (83)","Iran","","Iran (80)","1",""
"007dafc50cb3","2026-06-11","Iranian media outlets disclosed a '14-point draft memorandum of understanding' purportedly between Tehran and Washington, following the announcement by US President Donald Trump regarding the cancellation of planned military strikes on Iran. The draft advocates for an immediate and enduring cessation of hostilities across all fronts, including Lebanon, and includes provisions for a 60-day negotiation period aimed at achieving a comprehensive nuclear agreement.","Following the announcement by US President Donald Trump regarding the cancellation of planned military strikes on Iran, Iranian media outlets have disclosed a '14-point draft memorandum of understanding' purportedly between Tehran and Washington.","Iranian media outlets CONSULT United States","COOPERATION","CONSULT","0.2","Iranian media outlets","Iranian media","Iran (80)","United States","United States","USA (185)","Donald Trump","Donald Trump","USA (185)","Tehran; Washington","","Iran (80); USA (185)","2",""
"2da460f75167","2026-06-11","Iran announced its intention to add assets related to Elon Musk, including those managed by his companies in West Asia, to a military target list. This decision is based on claims of the U.S. and Israeli militaries' use of Starlink and the X social media platform, which Iran alleges are managed by Musk. The assets under consideration include Starlink ground stations in Israel, Qatar, Jordan, the United Arab Emirates, and Oman.","The inclusion of all interests related to economic holding companies managed by Elon Musk in West Asia, including Arab countries and Israel, in Iran's new target bank is currently under review.","Iran ACCUSE Elon Musk","CONFLICT","ACCUSE","-0.3","Iran","Iran","Iran (80)","Elon Musk","Elon Musk","USA (185)","U.S. military; Israeli military","United States military; Israeli military","USA (185); Israel (83)","West Asia; Israel; Qatar; Jordan; United Arab Emirates; Oman","","Israel (83); Qatar (139); Jordan (87); UAE (182); Oman (129)","2",""
"e5e450e3434a","2026-06-11","Iran's Islamic Revolutionary Guard Corps (IRGC) launched ballistic missiles at a US command center located in Jordan, as reported by Iranian state media. This military action is part of the escalating conflict following recent US strikes on Iranian targets.","Meanwhile, Iran’s Islamic Revolutionary Guard Corps (IRGC) on Thursday said it had launched ballistic missiles at a US command centre in Jordan, according to Iranian state media reports.","Iran's Islamic Revolutionary Guard Corps (IRGC) ASSAULT US military command center in Jordan","CONFLICT","ASSAULT","-0.9","Islamic Revolutionary Guard Corps (IRGC)","Islamic Revolutionary Guard Corps (IRGC)","Iran (80)","US military command center in Jordan","U.S. military bases in Jordan","USA (185)","","","","US command center in Jordan","","Jordan (87)","1",""
"8e768b2255f6","2026-06-11","The Iranian army conducted a drone attack on the US Fifth Fleet stationed in Bahrain, targeting communication antennas and radar facilities linked to the Patriot defense system. This action was described as a response to US military aggression and a violation of the ceasefire.","following the violation of the ceasefire and the terrorist US military aggression against areas in the south of the country, the Army of the Islamic Republic of Iran attacked the US Fifth Fleet in Bahrain using various types of suicide drones.","Iranian Army ASSAULT US Fifth Fleet","CONFLICT","ASSAULT","-0.9","Iranian Army","Iranian military","Iran (80)","US Fifth Fleet","US Fifth Fleet","USA (185)","Patriot defense system","Patriot air defense systems","Unknown","Bahrain","","Bahrain (13)","1",""
"56bd18fdafce","2026-06-11","Iranian forces, under the command of the Islamic Revolutionary Guard Corps (IRGC), conducted retaliatory military operations against United States bases located in Kuwait and Bahrain. This action prompted an emergency response in Bahrain, where civil defense sirens were activated, and the Bahrain Interior Ministry issued directives for citizens to seek safety.","Tensions across the Persian Gulf have intensified following confirmation from the Islamic Revolutionary Guard Corps (IRGC) that Iranian forces have conducted retaliatory military operations against United States bases stationed in Kuwait and Bahrain.","Iranian forces and the Islamic Revolutionary Guard Corps (IRGC) ASSAULT United States bases and civilians in Bahrain","CONFLICT","ASSAULT","-0.9","Iranian forces; Islamic Revolutionary Guard Corps (IRGC)","Iranian military; Islamic Revolutionary Guard Corps (IRGC)","Iran (80); Iran (80)","United States bases; Civilians in Bahrain","US bases; Civilians in Bahrain","USA (185); Bahrain (13)","","","","Kuwait; Bahrain","","Kuwait (91); Bahrain (13)","1",""
"d84667e36763","2026-06-11","The Iranian Foreign Ministry announced that a draft agreement with the United States does not include ceding control of the Hormuz Strait, which Iran seeks to manage following the war. The ministry emphasized that no deal has been signed, and Iran intends to charge ships transiting the strait for compensation related to war damages.","Iran makes no commitment in this text to cede the management of the strait or the restoration of conditions that existed prior to the American and Israeli military aggression.","Iranian Foreign Ministry ACCUSE United States","CONFLICT","ACCUSE","-0.2","Iranian Foreign Ministry","Iranian Foreign Ministry","Iran (80)","United States","United States","USA (185)","Ships transiting the Hormuz Strait","Ships in the Strait of Hormuz","Unknown","Hormuz Strait","","Iran (80)","1",""
"55170667145e","2026-06-10","Iran launched missile and aerial attacks targeting United States military installations in Jordan and Bahrain. The strikes were confirmed by Iran’s Islamic Revolutionary Guard Corps (IRGC) as a response to recent US military operations against Iranian positions, with long-range missiles aimed at US-linked facilities in Jordan and aerial attacks reported in Bahrain.","Iran has launched missile and aerial attacks targeting United States military installations in Jordan and Bahrain, sharply escalating tensions across the Gulf region and prompting renewed international calls for restraint.","Iran and the Islamic Revolutionary Guard Corps (IRGC) ASSAULT United States military","CONFLICT","ASSAULT","-0.9","Iran; Islamic Revolutionary Guard Corps (IRGC)","Iran; Islamic Revolutionary Guard Corps (IRGC)","Iran (80); Iran (80)","United States military","United States military","USA (185)","US military facilities in Jordan; US-linked facilities in Bahrain","U.S. military bases in Jordan; US-linked facilities in Bahrain","USA (185); USA (185)","Jordan; Bahrain","","Jordan (87); Bahrain (13)","6",""
"7d4acd728d08","2026-06-10","The Iranian Foreign Ministry, represented by spokesperson Esmail Baghaei, announced that Tehran will reassess its diplomatic negotiations with the United States due to ongoing military strikes between the two nations. This decision follows U.S. military actions in response to Iran's downing of a U.S. Apache helicopter near the Strait of Hormuz.","Recent conditions and developments must be carefully reviewed... Any diplomatic process is harmed by the use of force and unlawful actions on the ground.","Iranian Foreign Ministry CONSULT United States","COOPERATION","CONSULT","0.2","Iranian Foreign Ministry","Iranian Foreign Ministry","Iran (80)","United States","United States","USA (185)","","","","Tehran; United States","","Iran (80); USA (185)","1",""
"7323040001d7","2026-06-10","Iran's Defence Ministry issued a warning regarding any potential attacks on its territorial integrity, stating that such actions would be met with a decisive response. This statement was made in the context of escalating tensions with the United States, particularly in response to recent threats targeting Iran's oil infrastructure.","considering recent U.S. threats against Iran’s oil infrastructure, either oil and gas exports are for everyone or they will be available for no one.","Iran's Defence Ministry THREATEN United States","CONFLICT","THREATEN","-0.6","Iran's Defence Ministry","Iran's Defence Ministry","Iran (80)","United States","United States","USA (185)","","","","Immaterial","","Immaterial","1",""
"25753fcb2eda","2026-06-10","Iran's Islamic Revolutionary Guard Corps (IRGC) issued a warning to the United States following recent U.S. strikes on targets in southern Iran. The IRGC announced the closure of the Strait of Hormuz and cautioned that any vessels challenging this restriction could be targeted. This statement was made by IRGC Aerospace Force Commander Sayed Majid Mousavi, indicating a significant escalation in tensions in the region.","Following fresh U.S. strikes on targets in southern Iran, the IRGC warned that any attempt to undermine security in the Strait of Hormuz would face a severe response.","Islamic Revolutionary Guard Corps (IRGC) and Sayed Majid Mousavi THREATEN United States","CONFLICT","THREATEN","-0.6","Islamic Revolutionary Guard Corps (IRGC); Sayed Majid Mousavi","Islamic Revolutionary Guard Corps (IRGC); Majid Mousavi","Iran (80); Iran (80)","United States","United States","USA (185)","","","","Strait of Hormuz; Southern Iran","","Iran (80); Iran (80)","1",""
