id,event_date,event_summary,source_quote,core_sentence,category,event_type,intensity,actor_raw_names,actor_normalized_names,actor_countries,recipient_raw_names,recipient_normalized_names,recipient_countries,third_party_raw_names,third_party_normalized_names,third_party_countries,location_raw_names,location_normalized_names,location_countries,article_count,article_links
"fde8654a4851","2026-03-08","The Israeli military renewed its assault on southern Lebanon, targeting commanders of the Lebanese branch of Iran’s Revolutionary Guards’ Quds Force. This action was part of the ongoing conflict related to the Iran-US/Israel war, following Israeli Prime Minister Benjamin Netanyahu's announcement of upcoming military actions.","Israel renewed its assault on southern Lebanon early Sunday, March 8, including targeting commanders of the Lebanese branch of Iran’s Revolutionary Guards’ Quds Force.","Israeli military ASSAULT Lebanese branch of Irana9s Revolutionary Guardsa9s Quds Force","CONFLICT","ASSAULT","-0.9","Israeli military","Israeli military","Israel (83)","Lebanese branch of Irans Revolutionary Guardss Quds Force","Lebanese branch of Irans Revolutionary Guardss Quds Force","Lebanon (95)","Benjamin Netanyahu","Benjamin Netanyahu","Israel (83)","southern Lebanon","","Lebanon (95)","1",""
"3268cd4fe456","2026-03-08","The Israel Defense Forces issued a warning to residents of four villages in southern Lebanon—Arnoun, Yohmor, Zawtar al-Sharqiya, and Zawtar al-Gharbiya—urging them to evacuate their homes immediately due to impending military strikes. This action was prompted by what the army described as 'Hezbollah activities' in the area, necessitating a forceful response.","Israel’s army on Sunday warned residents of four villages in southern Lebanon to evacuate their homes ahead of new strikes.","Israel Defense Forces THREATEN residents of four villages in southern Lebanon","CONFLICT","THREATEN","-0.6","Israel Defense Forces","Israeli military","Israel (83)","Residents of Arnoun; Residents of Yahf al-Sharqiya; Residents of Zawtar al-Sharqiya; Residents of Zawtar al-Gharbiya","Residents of Arnoun; Residents of Yahf al-Sharqiya; Residents of Zawtar al-Gharbiya; Residents of Zawtar al-Gharbiya","Lebanon (95); Lebanon (95); Lebanon (95); Lebanon (95)","Hezbollah","Hezbollah","Lebanon (95)","Arnoun; Yahf al-Sharqiya; Zawtar al-Sharqiya; Zawtar al-Gharbiya","","Lebanon (95); Lebanon (95); Lebanon (95); Lebanon (95)","1",""
"c964abe6c5ae","2026-03-08","Israeli forces conducted an airstrike on a hotel in central Beirut, Lebanon, marking the first attack on the city center since the latest conflict with Hezbollah began. This attack occurred amidst ongoing military operations following Hezbollah's assault on Israel in response to the killing of Iranian leader Ayatollah Ali Khamenei.","Israel struck a hotel in central Beirut on Sunday, marking the first attack on the city center since the latest war against Hezbollah began.","Israeli forces ASSAULT a hotel in central Beirut","CONFLICT","ASSAULT","-0.9","Israeli forces","Israeli military","Israel (83)","Hotel in central Beirut","Hotel in central Beirut","Lebanon (95)","Hezbollah; Iran; Ayatollah Ali Khamenei","Hezbollah; Iran; Ayatollah Ali Khamenei","Lebanon (95); Iran (80); Iran (80)","Central Beirut","","Lebanon (95)","2",""
"f077a79fc373","2026-03-07","On March 7, 2026, Israel conducted airstrikes targeting oil storage facilities in Tehran, Iran, and struck southern Lebanon and Beirut as part of the ongoing conflict in the Middle East. This marked a significant escalation, with Prime Minister Benjamin Netanyahu indicating that there would be 'many surprises' in the next phase of the conflict.","Israel on Sunday struck southern Lebanon, Beirut and oil storage facilities in Tehran as the war in the Middle East keeps escalating, and Prime Minister Benjamin Netanyahu promised 'many surprises' for the next phase of the conflict.","Israel ASSAULT Oil storage facilities in Tehran, southern Lebanon, and Beirut","CONFLICT","ASSAULT","-0.9","Israel","Israel","Israel (83)","Oil storage facilities in Tehran; Southern Lebanon; Beirut","Oil storage facility in Tehran; Lebanon; Beirut","Iran (80); Lebanon (95); Lebanon (95)","","","","Tehran; Southern Lebanon; Beirut","","Iran (80); Lebanon (95); Lebanon (95)","1",""
"8ea5c658c33d","2026-03-07","Israeli airstrikes targeted Beirut and southern Lebanon, resulting in at least 15 deaths and 15 injuries. In retaliation, Hezbollah launched attacks against Israeli military sites, escalating tensions in the region.","Lebanon on Sunday said that Israeli overnight airstrikes on its capital, Beirut and places in southern Lebanon killed at least 15 people and wounded another 15, the country's National News Agency reported, adding that US-designated terror group Hezbollah has announced retaliatory attacks against Israeli targets.","Israeli airstrikes ASSAULT Hezbollah","CONFLICT","ASSAULT","-0.9","Israeli airstrikes","Israeli airstrikes","Israel (83)","Hezbollah","Hezbollah","Lebanon (95)","","","","Beirut; Southern Lebanon","","Lebanon (95); Lebanon (95)","1",""
"904f0eee92a2","2026-03-07","An Israeli airstrike targeted the town of Sir al-Gharbiyyeh in the Nabatieh District of southern Lebanon, resulting in at least 10 fatalities and six injuries. This strike is part of a broader military campaign that has seen significant casualties across Lebanon, including a series of airstrikes in Beirut.","At least 10 people were killed and six injured in an Israeli airstrike in southern Lebanon, authorities said late Sunday.","Israeli military ASSAULT Civilians in Sir al-Ghanbeyyeh","CONFLICT","ASSAULT","-0.9","Israeli military","Israeli military","Israel (83)","Civilians in Sir al-Ghanbeyyeh","Civilians in Sir al-Ghanbeyyeh","Lebanon (95)","","","","Sir al-Gharbiyyeh, Nabatieh District, southern Lebanon; Beirut, Lebanon","","Lebanon (95); Lebanon (95)","1",""
"1f83a5b9cf7d","2026-03-07","The Israeli army issued an urgent evacuation order to residents of southern Lebanon located south of the Litani River, instructing them to move north due to escalating military actions against Hezbollah. This warning was part of Israel's expanding military campaign in Lebanon, which has seen significant casualties since the beginning of the week.","Urgent warning to residents of southern Lebanon located south of the Litani River: you must evacuate your homes immediately.","Israeli army REQUEST residents of southern Lebanon","CONFLICT","REQUEST","-0.2","Israeli army","Israeli military","Israel (83)","Residents of southern Lebanon","Residents of South Lebanon","Lebanon (95)","Hezbollah","Hezbollah","Lebanon (95)","Southern Lebanon; South of Litani River; Lebanon","","Lebanon (95); Lebanon (95); Lebanon (95)","1",""
"1446721614ee","2026-03-07","Israeli airstrikes in southern Lebanon resulted in the deaths of eight people and injuries to four others in the towns of Tafahta and Jabal al-Butm during the early hours of Sunday morning, following a series of attacks over the weekend.","Previous Israeli strikes in the early hours of Sunday morning killed eight people and injured four others in the towns of Tafahta and Jabal al-Butm in south Lebanon overnight on Saturday and Sunday.","Israeli military ASSAULT Civilians in Tafile and Jabal al-Butm","CONFLICT","ASSAULT","-0.9","Israeli military","Israeli military","Israel (83)","Civilians in Tafile and Jabal al-Butm","Civilians in Tafile and Jabal al-Butm","Lebanon (95)","","","","Tafile; Jabal al-Butm; southern Lebanon","","Lebanon (95); Lebanon (95); Lebanon (95)","1",""
"930f9a231742","2026-03-07","Israeli warplanes conducted airstrikes in Lebanon, targeting a three-storey building in the town of Seir el-Gharbiya, resulting in the deaths of at least 19 individuals, primarily women and children. This attack is part of a broader military campaign following recent escalations involving Hezbollah and Iran.","The Lebanese National News Agency reported that Israeli aircraft targeted a three-storey building in Seir al-Gharbiya on Sunday morning, totally destroying it and killing 19 people, most of them women and children.","Israeli warplanes ASSAULT civilians in Seir el-Gharriya","CONFLICT","ASSAULT","-0.9","Israeli warplanes","Israeli warplanes","Israel (83)","Civilians in Seir el-Gharbiya","Civilians in Seir el-Gharbiya","Lebanon (95)","Hezbollah; Iran","Hezbollah; Iran","Lebanon (95); Iran (80)","Seir el-Gharriya; Lebanon","","Lebanon (95); Lebanon (95)","1",""
"7396ba1f4c11","2026-03-07","Israeli airstrikes on Saturday evening killed eight individuals in southern Lebanon, with six fatalities reported in Khirbet Salem and two in Kafr Rumman, contributing to a significant escalation in violence in the region.","On Saturday evening a further eight people were killed in Israeli strikes on south Lebanon - six in Khirbet Salem and two in Kafr Rumman.","Israeli airstrikes ASSAULT Civilians in southern Lebanon","CONFLICT","ASSAULT","-0.9","Israeli airstrikes","Israeli airstrikes","Israel (83)","Civilians in southern Lebanon","Lebanese civilians","Lebanon (95)","","","","Southern Lebanon; Khirbet Salem; Kafr Ramlam","","Lebanon (95); Lebanon (95); Lebanon (95)","1",""
"7c8c0f09f4cd","2026-03-06","Israeli airstrikes targeted the eastern Lebanese village of Nabi Chit and surrounding towns in the Baalbek district, resulting in 41 deaths and 40 injuries, according to Lebanon's authorities. The strikes were part of an operation to secure the withdrawal of an Israeli infantry unit that had engaged in clashes with Hezbollah members and local residents.","The death toll from Israeli airstrikes and clashes in the eastern Lebanese village of Nabi Chit rose to 41, with 40 others injured, Lebanon's authorities said Saturday.","Israeli airstrikes ASSAULT Lebanese civilians in Nabi Chit and Baalbek district","CONFLICT","ASSAULT","-0.9","Israeli airstrikes","Israeli airstrikes","Israel (83)","Lebanese civilians in Nabi Chit and Baalbek district","Lebanese civilians in Nabi Chit and Baalbek district","Lebanon (95)","Hezbollah; Local residents of Nabi Chit and Baalbek district","Hezbollah; Local residents of Nabi Chit and Baalbek district","Lebanon (95); Lebanon (95)","Nabi Chit; Baalbek district","","Lebanon (95); Lebanon (95)","1",""
"80bc534fc3ce","2026-03-06","The Israeli military conducted a commando operation in east Lebanon, specifically in the town of Nabi Sheet and surrounding areas, resulting in the deaths of 41 individuals and injuries to 40 others, according to the Lebanese health ministry.","The series of raids launched by the Israeli enemy on the town of Nabi Sheet and surrounding towns in the Baalbek district resulted in a total of 41 citizens killed and 40 others wounded.","Israeli military ASSAULT Civilians in Nabi Sheet and surrounding areas","CONFLICT","ASSAULT","-0.9","Israeli military","Israeli military","Israel (83)","Civilians in Nabi Sheet and surrounding areas","Civilians in Nabi Sheet and surrounding areas","Lebanon (95)","","","","Nabi Sheet; East Lebanon","","Lebanon (95); Lebanon (95)","1",""
"f284cd52f849","2026-03-06","Israeli warplanes conducted airstrikes in southern Lebanon, specifically targeting a three-story house in the town of Dweir, resulting in the deaths of five individuals, including retired Lebanese Army officer Youssef Reda Rammal and his family. The strikes also injured nine others, including former Dweir mayor Ibrahim Reda Rammal, and caused significant destruction in the area.","Five people were killed and nine others injured in Israeli airstrikes on southern Lebanon on Friday, according to the National News Agency.","Israeli warplanes ASSAULT Youssef Reda Rammal and his family, and civilians in Dweir.","CONFLICT","ASSAULT","-0.9","Israeli warplanes","Israeli warplanes","Israel (83)","Youssef Reda Rammal and his family; Ibrahim Reda Rammal; Civilians in Dweir","Youssef Reda Rammal and his family; Ibrahim Reda Rammal; Civilians in Dweir","Lebanon (95); Lebanon (95); Lebanon (95)","","","","southern Lebanon; Dweir","","Lebanon (95); Lebanon (95)","1",""
"6af88732c813","2026-03-05","Israel launched pre-dawn airstrikes on Lebanon as part of its military operations in the ongoing US-Israel-Iran War. This escalation follows the recent US submarine sinking of an Iranian warship in the Indian Ocean and is part of a broader conflict that has seen significant casualties and military actions across the region.","Israel launched pre-dawn strikes on Lebanon Thursday and said it was intercepting fresh missiles from Iran, as a war launched by the United States and Israel widened across the Middle East.","Israel ASSAULT Lebanon","CONFLICT","ASSAULT","-0.9","Israel","Israel","Israel (83)","Lebanon","Lebanon","Lebanon (95)","United States; Iran","United States; Iran","USA (185); Iran (80)","Lebanon","","Lebanon (95)","2",""
"fba1f491ff25","2026-03-04","Israeli warplanes conducted a series of airstrikes across southern Lebanon, targeting multiple areas including the villages of Deir Siriane and Harouf, and the town of Arnoun, as well as the cities of Tyre and Nabatieh. This escalation in military action has resulted in at least 20 deaths and 283 injuries over the past 24 hours, contributing to a total of 72 deaths and 437 injuries since Monday.","Israeli warplanes carried out a series of airstrikes across southern Lebanon on Wednesday afternoon, according to Lebanon's official National News Agency (NNA).","Israeli warplanes ASSAULT Lebanese civilians","CONFLICT","ASSAULT","-0.9","Israeli warplanes","Israeli warplanes","Israel (83)","Lebanese civilians","Lebanese civilians","Lebanon (95)","","","","southern Lebanon; Deir Sirbane; Haririah; Arsoun; Tyre; Nabatieh","","Lebanon (95); Lebanon (95); Lebanon (95); Lebanon (95); Lebanon (95); Lebanon (95)","7",""
"04817ec7213b","2026-03-04","Israeli airstrikes targeted vehicles on the road leading to Beirut’s Rafic Hariri International Airport, resulting in three fatalities and six injuries. The strikes were aimed at Hezbollah members, with one vehicle hit by a drone and another shortly after. Additionally, Israeli warplanes conducted an airstrike on Choueifat, south of Beirut, claiming to have destroyed Hezbollah infrastructure.","Three people were killed, and six others injured Wednesday in two Israeli airstrikes targeting vehicles on the road leading to Beirut’s Rafic Hariri International Airport, according to Lebanon’s Health Ministry.","Israeli airstrikes and warplanes ASSAULT Hezbollah members and infrastructure","CONFLICT","ASSAULT","-0.9","Israeli airstrikes; Israeli warplanes","Israeli airstrikes; Israeli warplanes","Israel (83); Israel (83)","Hezbollah members; Hezbollah infrastructure","Hezbollah; Hezbollah infrastructure","Lebanon (95); Lebanon (95)","","","","Road leading to Beirut's Rafic Hariri International Airport; Choueifat","","Lebanon (95); Lebanon (95)","1",""
"9c2dd0c9db61","2026-03-04","Israel issued a warning for residents in south Lebanon to evacuate north of the Litani River due to intensifying conflict with Hezbollah. This warning follows simultaneous attacks by the U.S. and Israel on Iran, which prompted Hezbollah's retaliation with drones and rockets. Israeli forces have advanced into southern Lebanon, taking strategic positions in several towns.","Israel issued a warning on Wednesday, urging residents in south Lebanon to evacuate north of the Litani River amid intensifying conflict with Hezbollah.","Israel ACCUSE residents of south Lebanon","CONFLICT","ACCUSE","-0.3","Israel","Israel","Israel (83)","Residents of south Lebanon","Residents of South Lebanon","Lebanon (95)","Hezbollah; United States; Iran","Hezbollah; United States; Iran","Lebanon (95); USA (185); Iran (80)","South Lebanon; North of Litani River; Southern Lebanon","","Lebanon (95); Lebanon (95); Lebanon (95)","1",""
"a32f5f3e03f2","2026-03-03","The United Nations Interim Force in Lebanon (UNIFIL) reported that Israeli soldiers crossed into southern Lebanon near Markaba, Al Adeisse, Kfar Kela, and Ramyah, which UNIFIL described as a violation of UN Security Council Resolution 1701. This incident is part of ongoing tensions, with UNIFIL noting that the Israeli army has maintained positions inside Lebanese territory and recorded multiple violations over the past two days.","The United Nations Interim Force in Lebanon (UNIFIL) said Tuesday it observed Israeli soldiers crossing into border areas of southern Lebanon, calling the move a 'violation' of UN Security Council Resolution 1701.","Israeli soldiers ASSAULT Lebanese territory","CONFLICT","ASSAULT","-0.9","Israeli soldiers","Israeli soldiers","Israel (83)","Lebanese territory","Lebanese state","Lebanon (95)","United Nations Interim Force in Lebanon (UNIFIL); United Nations Security Council","United Nations Interim Force in Lebanon (UNIFIL); United Nations Security Council","United Nations; United Nations","southern Lebanon; Markaka; Al Adeira; Kfar Kela; Ramiahya","","Lebanon (95); Lebanon (95); Lebanon (95); Lebanon (95); Lebanon (95)","1",""
"99557bfbae47","2026-03-03","Israel conducted an airstrike on a headquarters belonging to Al-Jamaa Al-Islamiya, an ally of Hezbollah and Hamas, in the southern Lebanese city of Sidon. The strike targeted the group's office amid escalating regional tensions in the Middle East.","Israel carried out an airstrike on a headquarters belonging to Al-Jamaa Al-Islamiya, an ally of Hezbollah and Hamas, in the southern Lebanese city of Sidon, according to Lebanese state media.","Israel ASSAULT Al-Jamaa Al-Islamiya","CONFLICT","ASSAULT","-0.9","Israel","Israel","Israel (83)","Al-Jamaa Al-Islamiya","Al-Jamaa Al-Islamiya","Lebanon (95)","Hezbollah; Hamas","Hezbollah; Hamas","Lebanon (95); Palestine (195)","Sidon","","Lebanon (95)","1",""
"9bd4bbf44067","2026-03-02","The Israeli Defense Forces mobilized 100,000 reservists as part of preparations for a broader military offensive extending beyond Iran and Lebanon, under the ongoing 'Operation Roaring Lion'. This mobilization follows the launch of an offensive battle against Hezbollah, which included airstrikes on Beirut and southern Lebanon, resulting in significant casualties.","Israel has begun mobilizing 100,000 reservists in preparation for a broader offensive extending beyond Iran and Lebanon, according to Israeli media reports on Monday.","Israeli Defense Forces MOBILIZE Hezbollah","CONFLICT","MOBILIZE","-0.6","Israeli Defense Forces","Israeli military","Israel (83)","Hezbollah","Hezbollah","Lebanon (95)","","","","Israel; Lebanon; Beirut; Southern Lebanon; Iran","","Israel (83); Lebanon (95); Lebanon (95); Lebanon (95); Iran (80)","5",""
"9892fe569b91","2026-03-02","The Israeli Defense Minister Israel Katz announced that Hezbollah Secretary General Naim Qassem is now a 'marked target for elimination' following Hezbollah's missile and drone attacks on Israeli military sites. This declaration coincided with the launch of an Israeli military offensive against Hezbollah in Lebanon, which included airstrikes targeting Beirut’s southern suburbs and southern Lebanon, resulting in 31 fatalities and 149 injuries.","The military early Monday said that it has launched an 'offensive battle' against Hezbollah in Lebanon. Israeli airstrikes targeted Beirut’s southern suburbs and areas in southern Lebanon, killing 31 people and wounding 149, according to Lebanon’s Health Ministry.","Israel Defense Minister Israel Katz THREATEN Hezbollah Secretary General Naim Qassem","CONFLICT","THREATEN","-0.6","Israel Defense Minister Israel Katz","Israel Defense Minister Israel Katz","Israel (83)","Hezbollah Secretary General Naim Qassem","Hezbollah Secretary General Naim Qassem","Lebanon (95)","","","","Lebanon; Beirutus southern suburbs; Southern Lebanon","","Lebanon (95); Lebanon (95); Lebanon (95)","1",""
"818ab47cb4d9","2026-03-02","The Israeli military issued an urgent evacuation advisory to residents of several villages in southern Lebanon and the Bekaa Valley, warning of imminent strikes on positions linked to Hezbollah. The Israel Defense Forces (IDF) directed civilians to move at least 1,000 meters away from areas believed to house Hezbollah members and military equipment for their safety.","The Israeli military on Monday issued an urgent evacuation advisory to residents of several villages in southern Lebanon and the Bekaa Valley, warning of imminent strikes on positions linked to Hezbollah amid renewed hostilities in the region.","Israeli military REQUEST residents of southern Lebanon and the Bekaaalik","CONFLICT","REQUEST","-0.2","Israeli military","Israeli military","Israel (83)","Residents of southern Lebanon and the Bekaaalik","Residents of southern Lebanon and the Bekaaalik","Lebanon (95)","Hezbollah; Israel Defense Forces (IDF)","Hezbollah; Israel Defense Forces (IDF)","Lebanon (95); Israel (83)","southern Lebanon; Bekaa Valley","","Lebanon (95); Lebanon (95)","1",""
"43bb571e8c5a","2026-03-02","The Israeli Air Force conducted airstrikes across Lebanon, targeting Hezbollah positions in Beirut and southern Lebanon, resulting in at least 31 fatalities and 149 injuries among civilians. This military action was a response to rocket fire from Lebanese territory into northern Israel, marking a significant escalation in hostilities following the November 2024 ceasefire.","At least 31 people were killed and 149 injured in Israeli airstrikes across Lebanon on Monday, according to the Lebanese health ministry, marking one of the deadliest flare-ups since the November 2024 ceasefire between Israel and Hezbollah.","Israeli Air Force ASSAULT Hezbollah and civilians in Lebanon","CONFLICT","ASSAULT","-0.9","Israeli Air Force","Israeli Air Force","Israel (83)","Hezbollah; Civilians in Lebanon","Hezbollah; Lebanese civilians","Lebanon (95); Lebanon (95)","","","","Lebanon; Beirut; Southern Lebanon","","Lebanon (95); Lebanon (95); Lebanon (95)","2",""
"81073c419ec6","2026-03-02","Israeli forces conducted airstrikes targeting the offices of Al-Qard al-Hassan, a Hezbollah-linked financial institution, in Baalbeck, Lebanon, as part of a broader military operation following a joint attack by Israel and the United States on Iran. This action was in retaliation for Hezbollah's rocket fire towards Israel after the killing of Iran’s supreme leader, Ayatollah Ali Khamenei.","Israel bombarded Lebanon on Monday, widening the regional conflict after a major joint attack by Israel and the United States on Iran.","Israeli forces ASSAULT Al-Qard al-Hassan","CONFLICT","ASSAULT","-0.9","Israeli forces","Israeli military","Israel (83)","Al-Qard al-Hassan","Al-Qard al-Hassan","Lebanon (95)","Hezbollah; Iran; Israel; United States","Hezbollah; Iran; Israel; United States","Lebanon (95); Iran (80); Israel (83); USA (185)","Baalbeck","","Lebanon (95)","1",""
"0c8a124f8aec","2026-03-01","Israeli jets conducted airstrikes on Beirut, Lebanon, following a rocket and drone attack launched by Hezbollah against a military base near Haifa, Israel. This escalation was described by Hezbollah as a retaliation for the killing of Iranian Supreme Leader Ayatollah Ali Khamenei and a response to ongoing Israeli aggressions.","Israeli jets bombed Lebanon's capital, Beirut, after Hezbollah launched what it said was a rocket and drone attack against a military base near Haifa in northern Israel.","Israeli jets ASSAULT Hezbollah","CONFLICT","ASSAULT","-0.9","Israeli jets","Israeli fighter jets","Israel (83)","Hezbollah","Hezbollah","Lebanon (95)","Ayatollah Ali Khamenei; Israel","Ayatollah Ali Khamenei; Israel","Iran (80); Israel (83)","Beirut; Haifa","","Lebanon (95); Israel (83)","1",""
"eaa73b71fc28","2026-02-28","On February 28, 2026, Israel conducted airstrikes on Hezbollah-controlled areas in southern Beirut, Lebanon, in retaliation for missiles and drones launched by Hezbollah. This military action is part of escalating tensions in the region following previous attacks by Israel and the U.S. on Iran.","On Monday, Israel conducted airstrikes on Hezbollah-controlled southern Beirut in retaliation to missiles and drones launched by the group.","Israel ASSAULT Hezbollah-controlled areas in southern Beirut","CONFLICT","ASSAULT","-0.9","Israel","Israel","Israel (83)","Hezbollah-controlled areas in southern Beirut","Hezbollah-controlled areas in southern Beirut","Lebanon (95)","Hezbollah; Iran","Hezbollah; Iran","Lebanon (95); Iran (80)","southern Beirut","","Lebanon (95)","1",""
"1f58546f2ac5","2026-02-28","On February 28, 2026, Israel conducted airstrikes on Tehran and deployed ground troops into Lebanon as part of an ongoing conflict. Concurrently, Iran launched drone attacks on the US embassy in Riyadh and targeted various locations across several Gulf countries, marking the fourth day of escalating hostilities in the region.","Israel bombed Tehran and pushed ground troops into Lebanon, while Iran struck the US embassy in Riyadh with drones and hit targets across several Gulf countries, on the fourth day of a Middle East war with no clear end point.","Israel and Iran ASSAULT Lebanon and the United States","CONFLICT","ASSAULT","-0.9","Israel; Iran","Israel; Iran","Israel (83); Iran (80)","Lebanon; United States","Lebanon; United States","Lebanon (95); USA (185)","","","","Tehran; Lebanon; Riyadh; Gulf countries","","Iran (80); Lebanon (95); Saudi Arabia (151)","1",""
"9deeac4d9615","2026-02-26","The Israeli Air Force conducted multiple airstrikes in the Bekaa Valley region of Lebanon, specifically targeting the Chmestar district, Hrebta, Tamnine, Boudai, and the Nabi Chit mountain range. The strikes aimed at alleged 'terrorist infrastructure' associated with Hezbollah, resulting in the death of a 16-year-old Syrian boy and injuries to at least one other person.","Israeli aircraft carried out multiple raids on the Bekaa Valley region in northeast Lebanon, targeting the Chmestar district, Hrebta, Tamnine, Boudai, as well as the Nabi Chit mountain range and the Hermel highlands according to local reports.","Israeli Air Force ASSAULT Hezbollah","CONFLICT","ASSAULT","-0.9","Israeli Air Force","Israeli Air Force","Israel (83)","Hezbollah","Hezbollah","Lebanon (95)","Syrian boy","Syrian boy","Syria (169)","Bekaa Valley region; Chmoura district; Hrebta; Tamnine; Beddoun; Nabi Chit mountain range","","Lebanon (95); Lebanon (95); Lebanon (95); Lebanon (95); Lebanon (95); Lebanon (95)","1",""
"c849431b41ab","2026-02-25","Israel conducted military strikes against Hezbollah and other terrorist groups operating near Mount Dov and the Hermon region. This action is part of ongoing tensions related to Hezbollah's activities in southern Syria and Lebanon, particularly in light of Syria's new government opposing Hezbollah.","Israel has had to carry out strikes on Hezbollah and other terror groups that operate near Mount Dov and the Hermon in recent weeks.","Israel ASSAULT Hezbollah and other terrorist groups operating near Mount Dov and the Hermon region","CONFLICT","ASSAULT","-0.9","Israel","Israel","Israel (83)","Hezbollah; Other terrorist groups operating near Mount Dov and the Hermon region","Hezbollah; Other terrorist groups operating near Mount Dov and the Hermon region","Lebanon (95)","Syria","Syria","Syria (169)","Mount Dov; Hermon region; Southern Syria; Lebanon","","Lebanon (95); Lebanon (95); Syria (169); Lebanon (95)","1",""
"4d5922f4416f","2026-02-24","Israeli occupation forces opened fire on Lebanese Army personnel in the Marjayoun district of southern Lebanon while the troops were establishing a new observation post. The incident involved gunfire targeting the vicinity of the newly established position and the presence of an Israeli drone broadcasting threats, prompting the Lebanese Army to reinforce their position and return fire.","Israeli occupation forces opened fire on Lebanese Army personnel and issued aerial threats on Tuesday as troops were establishing a new observation post in the Marjayoun district of southern Lebanon, in what officials described as a dangerous escalation along the southern border.","Israeli occupation forces ASSAULT Lebanese Army personnel","CONFLICT","ASSAULT","-0.9","Israeli occupation forces","Israeli military","Israel (83)","Lebanese Army personnel","Lebanese Armed Forces","Lebanon (95)","","","","Marjayoun district, southern Lebanon","","Lebanon (95)","2",""
"c4a520dd9e06","2026-02-24","Israel issued a warning to Lebanon regarding Hezbollah, stating that it would conduct devastating strikes, including against non-military infrastructure such as Beirut International Airport, if Hezbollah becomes involved in any potential armed conflict between the United States and Iran. This warning was communicated by two senior Lebanese officials.","Israel delivered a blunt threat to Lebanon: it would launch devastating strikes—including against non-military infrastructure such as Beirut International Airport—if Hezbollah becomes involved in any potential armed conflict between the U.S. and Iran.","Israel THREATEN Lebanon","CONFLICT","THREATEN","-0.6","Israel","Israel","Israel (83)","Lebanon","Lebanon","Lebanon (95)","Hezbollah; United States; Iran","Hezbollah; United States; Iran","Lebanon (95); USA (185); Iran (80)","Beirut International Airport","","Lebanon (95)","1",""
"e43f073fb918","2026-02-20","An Israeli drone launched an attack on the Cinema neighborhood in the Hittin neighborhood of the Ain al-Hilweh camp, south of Sidon, Lebanon. The drone fired two missiles at a building that was previously occupied by the joint Palestinian security force and was recently rented for food aid preparation. The attack resulted in the deaths of two individuals and several injuries.","Reports indicated that the raid left two martyrs and several others injuries.","Israeli military ASSAULT Palestinian security force and civilians in the Cistern neighborhood","CONFLICT","ASSAULT","-0.9","Israeli military","Israeli military","Israel (83)","Palestinian security force; Civilians in the Cistern neighborhood","Palestinian security force; Civilians in the Cistern neighborhood","Palestine (195); Lebanon (95)","","","","Hittin neighborhood, Ain al-Hilweh camp; Sidon","","Lebanon (95); Lebanon (95)","1",""
"f4300f393e58","2026-02-20","Israeli airstrikes targeted three command centers in the Baalbek region of eastern Lebanon, resulting in the deaths of eight members of the militant group Hezbollah, as well as additional fatalities among civilians, including a Syrian and an Ethiopian. This incident marks a significant escalation in regional hostilities and raises international concern.","Israeli airstrikes on eastern Lebanon resulted in the deaths of eight members of the militant Hezbollah group, sparking international concern and regional tension.","Israeli military ASSAULT Hezbollah militants and civilians in Baalbek","CONFLICT","ASSAULT","-0.9","Israeli military","Israeli military","Israel (83)","Hezbollah militants; Civilians in Baalbek; Syrian civilians; Ethiopian civilians","Hezbollah; Civilians in Baalbek; Syrian civilians; Ethiopian civilians","Lebanon (95); Lebanon (95); Syria (169); Ethiopia (59)","","","","Baalbek region; Eastern Lebanon","","Lebanon (95); Lebanon (95)","1",""
"fa6bda9b23d8","2026-02-20","Israeli airstrikes targeted Hezbollah command centers in eastern Lebanon and Hamas-linked sites in southern Lebanon, resulting in the deaths of eight Hezbollah operatives and a total of 12 reported deaths. The strikes were described by Hezbollah as a 'new massacre and aggression', prompting a warning from the group that 'resistance' is the only option.","Hezbollah warned that “resistance” is the only option after Israeli airstrikes killed eight of its operatives in Lebanon.","Israeli airstrikes ASSAULT Hezbollah and Hamas","CONFLICT","ASSAULT","-0.9","Israeli airstrikes","Israeli airstrikes","Israel (83)","Hezbollah; Hamas","Hezbollah; Hamas","Lebanon (95); Palestine (195)","","","","eastern Lebanon; southern Lebanon","","Lebanon (95); Lebanon (95)","5",""
"fc984ded96cf","2026-02-20","Israeli military conducted airstrikes in Lebanon's eastern Bekaa Valley, resulting in at least 10 fatalities and 24 injuries, including three children. The strikes targeted what Israel described as 'command centers' of the Lebanese militant group Hezbollah. Additionally, earlier in the day, an Israeli strike on a Palestinian refugee camp in Sidon killed two individuals, with Hamas confirming the deaths of two of its members.","At least 10 people were killed and 24 wounded — including three children — in Israeli strikes in Lebanon’s eastern Bekaa Valley Friday, the Lebanese Health Ministry reported.","Israeli military ASSAULT Lebanese militant group Hezbollah and Palestinian refugees in Sidon","CONFLICT","ASSAULT","-0.9","Israeli military","Israeli military","Israel (83)","Lebanese militant group Hezbollah; Palestinian refugees in Sidon","Hezbollah; Palestinian refugees in Sidon","Lebanon (95); Palestine (195)","","","","Bekaa Valley; Sidon","","Lebanon (95); Lebanon (95)","14",""
